ddg.type	ddg.num	ddg.name	ddg.value	ddg.return.linked	ddg.auto.created	ddg.time	ddg.snum	ddg.lnum
Binding	3158	...  <-  ...		FALSE	FALSE	79.537	0	41
Operation	3159	FUN	FUN	FALSE	FALSE	79.566	0	41
Operation	3160	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	79.594	0	41
Operation	3161	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	79.83	0	41
Finish	3162	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	79.869	0	41
Start	3163	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	79.883	0	41
Binding	3164	...  <-  newX[, i]		FALSE	FALSE	79.897	0	41
Binding	3165	...  <-  ...		FALSE	FALSE	79.941	0	41
Operation	3166	FUN	FUN	FALSE	FALSE	79.967	0	41
Operation	3167	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	79.991	0	41
Operation	3168	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	80.028	0	41
Finish	3169	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	80.063	0	41
Start	3170	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	80.077	0	41
Binding	3171	...  <-  newX[, i]		FALSE	FALSE	80.091	0	41
Binding	3172	...  <-  ...		FALSE	FALSE	80.13	0	41
Operation	3173	FUN	FUN	FALSE	FALSE	80.16	0	41
Operation	3174	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	80.189	0	41
Operation	3175	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	80.233	0	41
Finish	3176	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	80.275	0	41
Start	3177	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	80.291	0	41
Binding	3178	...  <-  newX[, i]		FALSE	FALSE	80.307	0	41
Binding	3179	...  <-  ...		FALSE	FALSE	80.368	0	41
Operation	3180	FUN	FUN	FALSE	FALSE	80.601	0	41
Operation	3181	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	80.632	0	41
Operation	3182	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	80.668	0	41
Finish	3183	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	80.703	0	41
Start	3184	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	80.718	0	41
Binding	3185	...  <-  newX[, i]		FALSE	FALSE	80.732	0	41
Binding	3186	...  <-  ...		FALSE	FALSE	80.77	0	41
Operation	3187	FUN	FUN	FALSE	FALSE	80.796	0	41
Operation	3188	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	80.825	0	41
Operation	3189	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	80.861	0	41
Finish	3190	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	80.898	0	41
Start	3191	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	80.912	0	41
Binding	3192	...  <-  newX[, i]		FALSE	FALSE	80.931	0	41
Binding	3193	...  <-  ...		FALSE	FALSE	80.974	0	41
Operation	3194	FUN	FUN	FALSE	FALSE	81.001	0	41
Operation	3195	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	81.027	0	41
Operation	3196	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	81.062	0	41
Finish	3197	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	81.104	0	41
Start	3198	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	81.121	0	41
Binding	3199	...  <-  newX[, i]		FALSE	FALSE	81.329	0	41
Binding	3200	...  <-  ...		FALSE	FALSE	81.369	0	41
Operation	3201	FUN	FUN	FALSE	FALSE	81.398	0	41
Operation	3202	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	81.427	0	41
Operation	3203	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	81.468	0	41
Finish	3204	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	81.508	0	41
Start	3205	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	81.526	0	41
Binding	3206	...  <-  newX[, i]		FALSE	FALSE	81.54	0	41
Binding	3207	...  <-  ...		FALSE	FALSE	81.578	0	41
Operation	3208	FUN	FUN	FALSE	FALSE	81.607	0	41
Operation	3209	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	81.633	0	41
Operation	3210	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	81.68	0	41
Finish	3211	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	81.722	0	41
Start	3212	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	81.739	0	41
Binding	3213	...  <-  newX[, i]		FALSE	FALSE	81.758	0	41
Binding	3214	...  <-  ...		FALSE	FALSE	81.8	0	41
Operation	3215	FUN	FUN	FALSE	FALSE	81.825	0	41
Operation	3216	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	81.855	0	41
Operation	3217	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	81.9	0	41
Finish	3218	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	82.119	0	41
Start	3219	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	82.132	0	41
Binding	3220	...  <-  newX[, i]		FALSE	FALSE	82.146	0	41
Binding	3221	...  <-  ...		FALSE	FALSE	82.184	0	41
Operation	3222	FUN	FUN	FALSE	FALSE	82.213	0	41
Operation	3223	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	82.239	0	41
Operation	3224	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	82.282	0	41
Finish	3225	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	82.324	0	41
Start	3226	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	82.341	0	41
Binding	3227	...  <-  newX[, i]		FALSE	FALSE	82.357	0	41
Binding	3228	...  <-  ...		FALSE	FALSE	82.396	0	41
Operation	3229	FUN	FUN	FALSE	FALSE	82.422	0	41
Operation	3230	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	82.454	0	41
Operation	3231	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	82.498	0	41
Finish	3232	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	82.535	0	41
Start	3233	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	82.549	0	41
Binding	3234	...  <-  newX[, i]		FALSE	FALSE	82.563	0	41
Binding	3235	...  <-  ...		FALSE	FALSE	82.602	0	41
Operation	3236	FUN	FUN	FALSE	FALSE	82.637	0	41
Operation	3237	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	82.844	0	41
Operation	3238	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	82.88	0	41
Finish	3239	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	82.916	0	41
Start	3240	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	82.931	0	41
Binding	3241	...  <-  newX[, i]		FALSE	FALSE	82.945	0	41
Binding	3242	...  <-  ...		FALSE	FALSE	82.987	0	41
Operation	3243	FUN	FUN	FALSE	FALSE	83.016	0	41
Operation	3244	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	83.042	0	41
Operation	3245	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	83.079	0	41
Finish	3246	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	83.117	0	41
Start	3247	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	83.132	0	41
Binding	3248	...  <-  newX[, i]		FALSE	FALSE	83.148	0	41
Binding	3249	...  <-  ...		FALSE	FALSE	83.194	0	41
Operation	3250	FUN	FUN	FALSE	FALSE	83.221	0	41
Operation	3251	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	83.249	0	41
Operation	3252	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	83.29	0	41
Finish	3253	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	83.331	0	41
Start	3254	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	83.353	0	41
Binding	3255	...  <-  newX[, i]		FALSE	FALSE	83.555	0	41
Binding	3256	...  <-  ...		FALSE	FALSE	83.593	0	41
Operation	3257	FUN	FUN	FALSE	FALSE	83.622	0	41
Operation	3258	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	83.647	0	41
Operation	3259	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	83.686	0	41
Finish	3260	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	83.725	0	41
Start	3261	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	83.742	0	41
Binding	3262	...  <-  newX[, i]		FALSE	FALSE	83.755	0	41
Binding	3263	...  <-  ...		FALSE	FALSE	83.794	0	41
Operation	3264	FUN	FUN	FALSE	FALSE	83.822	0	41
Operation	3265	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	83.852	0	41
Operation	3266	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	83.89	0	41
Finish	3267	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	83.93	0	41
Start	3268	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	83.944	0	41
Binding	3269	...  <-  newX[, i]		FALSE	FALSE	83.959	0	41
Binding	3270	...  <-  ...		FALSE	FALSE	83.997	0	41
Operation	3271	FUN	FUN	FALSE	FALSE	84.026	0	41
Operation	3272	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	84.054	0	41
Operation	3273	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	84.091	0	41
Finish	3274	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	84.319	0	41
Start	3275	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	84.334	0	41
Binding	3276	...  <-  newX[, i]		FALSE	FALSE	84.35	0	41
Binding	3277	...  <-  ...		FALSE	FALSE	84.39	0	41
Operation	3278	FUN	FUN	FALSE	FALSE	84.419	0	41
Operation	3279	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	84.444	0	41
Operation	3280	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	84.479	0	41
Finish	3281	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	84.517	0	41
Start	3282	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	84.535	0	41
Binding	3283	...  <-  newX[, i]		FALSE	FALSE	84.549	0	41
Binding	3284	...  <-  ...		FALSE	FALSE	84.592	0	41
Operation	3285	FUN	FUN	FALSE	FALSE	84.623	0	41
Operation	3286	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	84.655	0	41
Operation	3287	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	84.699	0	41
Finish	3288	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	84.745	0	41
Start	3289	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	84.758	0	41
Binding	3290	...  <-  newX[, i]		FALSE	FALSE	84.773	0	41
Binding	3291	...  <-  ...		FALSE	FALSE	84.818	0	41
Operation	3292	FUN	FUN	FALSE	FALSE	85.036	0	41
Operation	3293	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	85.063	0	41
Operation	3294	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	85.096	0	41
Finish	3295	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	85.136	0	41
Start	3296	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	85.151	0	41
Binding	3297	...  <-  newX[, i]		FALSE	FALSE	85.169	0	41
Binding	3298	...  <-  ...		FALSE	FALSE	85.211	0	41
Operation	3299	FUN	FUN	FALSE	FALSE	85.238	0	41
Operation	3300	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	85.265	0	41
Operation	3301	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	85.306	0	41
Finish	3302	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	85.351	0	41
Start	3303	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	85.366	0	41
Binding	3304	...  <-  newX[, i]		FALSE	FALSE	85.383	0	41
Binding	3305	...  <-  ...		FALSE	FALSE	85.433	0	41
Operation	3306	FUN	FUN	FALSE	FALSE	85.462	0	41
Operation	3307	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	85.492	0	41
Operation	3308	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	85.535	0	41
Finish	3309	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	85.58	0	41
Start	3310	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	85.793	0	41
Binding	3311	...  <-  newX[, i]		FALSE	FALSE	85.813	0	41
Binding	3312	...  <-  ...		FALSE	FALSE	85.853	0	41
Operation	3313	FUN	FUN	FALSE	FALSE	85.88	0	41
Operation	3314	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	85.906	0	41
Operation	3315	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	85.948	0	41
Finish	3316	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	85.988	0	41
Start	3317	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	86.003	0	41
Binding	3318	...  <-  newX[, i]		FALSE	FALSE	86.019	0	41
Binding	3319	...  <-  ...		FALSE	FALSE	86.062	0	41
Operation	3320	FUN	FUN	FALSE	FALSE	86.095	0	41
Operation	3321	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	86.123	0	41
Operation	3322	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	86.174	0	41
Finish	3323	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	86.213	0	41
Start	3324	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	86.228	0	41
Binding	3325	...  <-  newX[, i]		FALSE	FALSE	86.243	0	41
Binding	3326	...  <-  ...		FALSE	FALSE	86.286	0	41
Operation	3327	FUN	FUN	FALSE	FALSE	86.315	0	41
Operation	3328	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	86.347	0	41
Operation	3329	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	86.582	0	41
Finish	3330	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	86.622	0	41
Start	3331	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	86.636	0	41
Binding	3332	...  <-  newX[, i]		FALSE	FALSE	86.654	0	41
Binding	3333	...  <-  ...		FALSE	FALSE	86.695	0	41
Operation	3334	FUN	FUN	FALSE	FALSE	86.723	0	41
Operation	3335	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	86.751	0	41
Operation	3336	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	86.792	0	41
Finish	3337	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	86.83	0	41
Start	3338	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	86.845	0	41
Binding	3339	...  <-  newX[, i]		FALSE	FALSE	86.858	0	41
Binding	3340	...  <-  ...		FALSE	FALSE	86.901	0	41
Operation	3341	FUN	FUN	FALSE	FALSE	86.931	0	41
Operation	3342	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	86.958	0	41
Operation	3343	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	86.997	0	41
Finish	3344	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	87.034	0	41
Start	3345	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	87.049	0	41
Binding	3346	...  <-  newX[, i]		FALSE	FALSE	87.066	0	41
Binding	3347	...  <-  ...		FALSE	FALSE	87.298	0	41
Operation	3348	FUN	FUN	FALSE	FALSE	87.325	0	41
Operation	3349	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	87.353	0	41
Operation	3350	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	87.391	0	41
Finish	3351	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	87.428	0	41
Start	3352	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	87.443	0	41
Binding	3353	...  <-  newX[, i]		FALSE	FALSE	87.458	0	41
Binding	3354	...  <-  ...		FALSE	FALSE	87.496	0	41
Operation	3355	FUN	FUN	FALSE	FALSE	87.525	0	41
Operation	3356	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	87.553	0	41
Operation	3357	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	87.595	0	41
Finish	3358	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	87.635	0	41
Start	3359	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	87.65	0	41
Binding	3360	...  <-  newX[, i]		FALSE	FALSE	87.666	0	41
Binding	3361	...  <-  ...		FALSE	FALSE	87.711	0	41
Operation	3362	FUN	FUN	FALSE	FALSE	87.739	0	41
Operation	3363	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	87.771	0	41
Operation	3364	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	87.814	0	41
Finish	3365	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	88.052	0	41
Start	3366	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	88.069	0	41
Binding	3367	...  <-  newX[, i]		FALSE	FALSE	88.084	0	41
Binding	3368	...  <-  ...		FALSE	FALSE	88.128	0	41
Operation	3369	FUN	FUN	FALSE	FALSE	88.154	0	41
Operation	3370	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	88.184	0	41
Operation	3371	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	88.224	0	41
Finish	3372	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	88.262	0	41
Start	3373	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	88.276	0	41
Binding	3374	...  <-  newX[, i]		FALSE	FALSE	88.293	0	41
Binding	3375	...  <-  ...		FALSE	FALSE	88.335	0	41
Operation	3376	FUN	FUN	FALSE	FALSE	88.363	0	41
Operation	3377	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	88.394	0	41
Operation	3378	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	88.436	0	41
Finish	3379	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	88.474	0	41
Start	3380	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	88.488	0	41
Binding	3381	...  <-  newX[, i]		FALSE	FALSE	88.502	0	41
Binding	3382	...  <-  ...		FALSE	FALSE	88.546	0	41
Operation	3383	FUN	FUN	FALSE	FALSE	88.578	0	41
Operation	3384	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	88.801	0	41
Operation	3385	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	88.839	0	41
Finish	3386	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	88.881	0	41
Start	3387	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	88.899	0	41
Binding	3388	...  <-  newX[, i]		FALSE	FALSE	88.918	0	41
Binding	3389	...  <-  ...		FALSE	FALSE	88.959	0	41
Operation	3390	FUN	FUN	FALSE	FALSE	88.99	0	41
Operation	3391	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	89.021	0	41
Operation	3392	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	89.058	0	41
Finish	3393	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	89.094	0	41
Start	3394	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	89.109	0	41
Binding	3395	...  <-  newX[, i]		FALSE	FALSE	89.124	0	41
Binding	3396	...  <-  ...		FALSE	FALSE	89.167	0	41
Operation	3397	FUN	FUN	FALSE	FALSE	89.197	0	41
Operation	3398	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	89.224	0	41
Operation	3399	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	89.265	0	41
Finish	3400	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	89.305	0	41
Start	3401	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	89.508	0	41
Binding	3402	...  <-  newX[, i]		FALSE	FALSE	89.526	0	41
Binding	3403	...  <-  ...		FALSE	FALSE	89.572	0	41
Operation	3404	FUN	FUN	FALSE	FALSE	89.603	0	41
Operation	3405	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	89.633	0	41
Operation	3406	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	89.674	0	41
Finish	3407	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	89.717	0	41
Start	3408	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	89.737	0	41
Binding	3409	...  <-  newX[, i]		FALSE	FALSE	89.754	0	41
Binding	3410	...  <-  ...		FALSE	FALSE	89.799	0	41
Operation	3411	FUN	FUN	FALSE	FALSE	89.831	0	41
Operation	3412	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	89.858	0	41
Operation	3413	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	89.914	0	41
Finish	3414	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	89.959	0	41
Start	3415	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	89.974	0	41
Binding	3416	...  <-  newX[, i]		FALSE	FALSE	89.989	0	41
Binding	3417	...  <-  ...		FALSE	FALSE	90.031	0	41
Operation	3418	FUN	FUN	FALSE	FALSE	90.251	0	41
Operation	3419	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	90.282	0	41
Operation	3420	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	90.328	0	41
Finish	3421	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	90.377	0	41
Start	3422	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	90.395	0	41
Binding	3423	...  <-  newX[, i]		FALSE	FALSE	90.413	0	41
Binding	3424	...  <-  ...		FALSE	FALSE	90.458	0	41
Operation	3425	FUN	FUN	FALSE	FALSE	90.49	0	41
Operation	3426	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	90.52	0	41
Operation	3427	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	90.567	0	41
Finish	3428	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	90.612	0	41
Start	3429	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	90.629	0	41
Binding	3430	...  <-  newX[, i]		FALSE	FALSE	90.649	0	41
Binding	3431	...  <-  ...		FALSE	FALSE	90.695	0	41
Operation	3432	FUN	FUN	FALSE	FALSE	90.727	0	41
Operation	3433	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	90.755	0	41
Operation	3434	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	90.797	0	41
Finish	3435	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	90.845	0	41
Start	3436	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	91.049	0	41
Binding	3437	...  <-  newX[, i]		FALSE	FALSE	91.063	0	41
Binding	3438	...  <-  ...		FALSE	FALSE	91.111	0	41
Operation	3439	FUN	FUN	FALSE	FALSE	91.139	0	41
Operation	3440	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	91.167	0	41
Operation	3441	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	91.213	0	41
Finish	3442	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	91.253	0	41
Start	3443	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	91.268	0	41
Binding	3444	...  <-  newX[, i]		FALSE	FALSE	91.284	0	41
Binding	3445	...  <-  ...		FALSE	FALSE	91.332	0	41
Operation	3446	FUN	FUN	FALSE	FALSE	91.367	0	41
Operation	3447	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	91.404	0	41
Operation	3448	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	91.449	0	41
Finish	3449	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	91.495	0	41
Start	3450	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	91.513	0	41
Binding	3451	...  <-  newX[, i]		FALSE	FALSE	91.531	0	41
Binding	3452	...  <-  ...		FALSE	FALSE	91.578	0	41
Operation	3453	FUN	FUN	FALSE	FALSE	91.615	0	41
Operation	3454	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	91.832	0	41
Operation	3455	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	91.871	0	41
Finish	3456	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	91.911	0	41
Start	3457	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	91.928	0	41
Binding	3458	...  <-  newX[, i]		FALSE	FALSE	91.946	0	41
Binding	3459	...  <-  ...		FALSE	FALSE	91.994	0	41
Operation	3460	FUN	FUN	FALSE	FALSE	92.022	0	41
Operation	3461	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	92.053	0	41
Operation	3462	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	92.097	0	41
Finish	3463	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	92.142	0	41
Start	3464	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	92.16	0	41
Binding	3465	...  <-  newX[, i]		FALSE	FALSE	92.176	0	41
Binding	3466	...  <-  ...		FALSE	FALSE	92.222	0	41
Operation	3467	FUN	FUN	FALSE	FALSE	92.253	0	41
Operation	3468	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	92.286	0	41
Operation	3469	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	92.328	0	41
Finish	3470	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	92.382	0	41
Start	3471	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	92.589	0	41
Binding	3472	...  <-  newX[, i]		FALSE	FALSE	92.604	0	41
Binding	3473	...  <-  ...		FALSE	FALSE	92.647	0	41
Operation	3474	FUN	FUN	FALSE	FALSE	92.674	0	41
Operation	3475	x[2] - x[1]	x[2] - x[1]	FALSE	FALSE	92.705	0	41
Operation	3476	return (x[2] - x[1])	return (x[2] - x[1])	TRUE	FALSE	92.744	0	41
Finish	3477	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	92.786	0	41
Start	3478	FUN(newX[, i], ...)	FUN(newX[, i], ...)	FALSE	FALSE	92.802	0	41
Binding	3479	...  <-  newX[, i]		FALSE	FALSE	92.82	0	41
Binding	3480	...  <-  ...		FALSE	FALSE	92.866	0	41
